h	h_name	h_in_db	t	t_name	t_in_db	relation	split
ENSG00000277182		False	ENSG00000277363	SRCIN1	False		
ENSG00000278999		False	ENSG00000277383		False		
ENST00000371639		False	ENSG00000277449	CEBPB-AS1	False		
ENST00000546135		False	ENSG00000277895		False		
ENSG00000277182		False	ENSG00000277969		False		
ENSG00000277182		False	ENSG00000277972	CISD3	False		
ENSG00000277969		False	ENSG00000277972	CISD3	False		
ENST00000526453		False	ENSG00000278376		False		
ENSG00000270589		False	ENSG00000278601		False		
ENST00000537925		False	ENSG00000278615	C11orf98	False		
ENSG00000272009		False	ENSG00000278677	H2AC17	False		
ENSG00000263731		False	ENSG00000278876		False		
ENSG00000279372		False	ENSG00000278876		False		
ENSG00000224032	EPB41L4A-AS1	True	ENSG00000278921	EPB41L4A-DT	False		
ENSG00000239791		False	ENSG00000278922		False		
ENSG00000261840		False	ENSG00000278922		False		
ENSG00000254614	CAPN1-AS1	False	ENSG00000278952		False		
ENSG00000277383		False	ENSG00000278999		False		
ENSG00000275710		False	ENSG00000279059		False		
ENSG00000180539	LINC02908	False	ENSG00000279073		False		
ENSG00000279689		False	ENSG00000279088		False		
ENST00000580790		False	ENSG00000279088		False		
ENST00000415917		False	ENSG00000279088		False		
TCONS_00018537		False	ENSG00000279088		False		
ENSG00000260267		False	ENSG00000279196		False		
ENSG00000264112		False	ENSG00000279207		False		
ENSG00000260804	LINC01963	False	ENSG00000279348		False		
ENSG00000278876		False	ENSG00000279372		False		
ENST00000503470		False	ENSG00000279469		False		
ENSG00000275857		False	ENSG00000279583		False		
ENSG00000259952		False	ENSG00000279583		False		
ENSG00000280607		False	ENSG00000279583		False		
ENSG00000279088		False	ENSG00000279689		False		
ENST00000580790		False	ENSG00000279689		False		
ENST00000415917		False	ENSG00000279689		False		
ENSG00000275966		False	ENSG00000279692		False		
ENSG00000275542		False	ENSG00000279692		False		
ENSG00000269399		False	ENSG00000279748		False		
ENSG00000273004		False	ENSG00000279838		False		
ENSG00000270638		False	ENSG00000280184		False		
STRG.2925		False	ENSG00000280186		False		
ENSG00000285018		False	ENSG00000280195		False		
ENSG00000260852	FBXL19-AS1	True	ENSG00000280211		False		
ENSG00000261840		False	ENSG00000280211		False		
ENSG00000260899		False	ENSG00000280211		False		
ENSG00000259891		False	ENSG00000280303	ERICD	True		
ENSG00000279583		False	ENSG00000280607		False		
ENSG00000281398	SNHG4	True	ENSG00000280987	MATR3	False		
ENSG00000280211		False	ENSG00000281991	TMEM265	False		
ENSG00000261840		False	ENSG00000281991	TMEM265	False		
ENSG00000261487		False	ENSG00000281991	TMEM265	False		
ENSG00000260852	FBXL19-AS1	True	ENSG00000281991	TMEM265	False		
ENST00000518481		False	ENSG00000282021		False		
ENSG00000261840		False	ENSG00000282034		False		
ENSG00000260852	FBXL19-AS1	True	ENSG00000282034		False		
ENSG00000260899		False	ENSG00000282034		False		
ENSG00000285867		False	ENSG00000282386		False		
ENSG00000271853		False	ENSG00000282386		False		
ENSG00000272030		False	ENSG00000282386		False		
ENSG00000260394	STUB1-DT	False	ENSG00000282907		False		
ENSG00000277142	LINC00235	False	ENSG00000282907		False		
ENSG00000268049		False	ENSG00000283103		False		
ENSG00000268895	A1BG-AS1	True	ENSG00000283103		False		
ENSG00000268362		False	ENSG00000283201		False		
STRG.66178		False	ENSG00000283526	PRRT1B	False		
CUFF.198822		False	ENSG00000283526	PRRT1B	False		
ENST00000560208		False	ENSG00000283689		False		
ENSG00000254024		False	ENSG00000283959		False		
ENST00000517910		False	ENSG00000283959		False		
ENSG00000272853	SUV39H2-DT	False	ENSG00000284024	MSANTD7	False		
TCONS_l2_00026663		False	ENSG00000284461		False		
ENSG00000261335		False	ENSG00000284526		False		
ENSG00000272432		False	ENSG00000284602		False		
ENSG00000279277		False	ENSG00000284828		False		
ENSG00000185065	UFD1-AS1	False	ENSG00000284874		False		
ENST00000500853		False	ENSG00000284956		False		
ENSG00000280195		False	ENSG00000285018		False		
ENSG00000271969		False	ENSG00000285238		False		
ENST00000537269		False	ENSG00000285238		False		
ENSG00000276524	LINC03065	False	ENSG00000285253		False		
ENSG00000280620	SCAANT1	False	ENSG00000285258		False		
ENSG00000272661		False	ENSG00000285292	ABCF2-H2BK1	False		
ENSG00000276524	LINC03065	False	ENSG00000285331	TCF12-DT	False		
ENSG00000245849	RAD51-AS1	True	ENSG00000285396		False		
ENSG00000272181		False	ENSG00000285399		False		
ENSG00000229953	BCAN-AS2	False	ENSG00000285570		False		
ENSG00000285583		False	ENSG00000285589		False		
ENST00000429480		False	ENSG00000285629		False		
ENSG00000271888	JARID2-DT	False	ENSG00000285639		False		
ENST00000517961		False	ENSG00000285655		False		
ENSG00000259049		False	ENSG00000285664		False		
ENSG00000218510	LINC00339	True	ENSG00000285752	CDC42-AS1	False		
ENST00000517961		False	ENSG00000285791		False		
ENSG00000254614	CAPN1-AS1	False	ENSG00000285816		False		
ENSG00000282386		False	ENSG00000285867		False		
ENSG00000273026		False	ENSG00000285867		False		
ENSG00000273226		False	ENSG00000285911		False		
ENSG00000272842		False	ENSG00000285911		False		
ENSG00000270959	LPP-AS2	False	ENSG00000285938		False		
ENSG00000255153	TOLLIP-DT	False	ENSG00000285985	LINC02689	False		
ENSG00000215068	ANXA2R-AS1	False	ENST00000314957		False		
ENSG00000261334		False	ENST00000316786		False		
TCONS_00013782		False	ENST00000340510		False		
ENSG00000221990	EXOC3-AS1	False	ENST00000342584		False		
ENSG00000221990	EXOC3-AS1	False	ENST00000510604		False		
ENSG00000221990	EXOC3-AS1	False	ENST00000502511		False		
ENST00000456526		False	ENST00000355358		False		
ENST00000456526		False	ENST00000458727		False		
ENSG00000285018		False	ENST00000360656		False		
ENSG00000280195		False	ENST00000360656		False		
STRG.24527		False	ENST00000366314		False		
ENST00000438247		False	ENST00000366424		False		
ENST00000419028		False	ENST00000366424		False		
ENST00000453951		False	ENST00000377469		False		
ENSG00000272821		False	ENST00000380711		False		
ENST00000589310		False	ENST00000397381		False		
ENST00000417820		False	ENST00000397841		False		
ENSG00000272273	IER3-AS1	False	ENST00000399196		False		
ENST00000503051		False	ENST00000411630		False		
ENST00000608290		False	ENST00000412643		False		
ENSG00000272248		False	ENST00000415144		False		
ENST00000429224		False	ENST00000416970		False		
ENST00000429224		False	ENST00000436596		False		
ENST00000450304		False	ENST00000416970		False		
ENST00000450304		False	ENST00000436596		False		
ENSG00000272512		False	ENST00000417705		False		
ENST00000397841		False	ENST00000417820		False		
ENSG00000273027		False	ENST00000417820		False		
ENST00000316786		False	ENST00000419300		False		
ENST00000316786		False	ENST00000427778		False		
ENSG00000268615		False	ENST00000419300		False		
ENSG00000268615		False	ENST00000427778		False		
ENST00000414141		False	ENST00000419542		False		
ENST00000414141		False	ENST00000628308		False		
ENST00000414141		False	ENST00000629084		False		
ENST00000414141		False	ENST00000629603		False		
ENST00000414141		False	ENST00000625215		False		
ENST00000414141		False	ENST00000627189		False		
ENST00000414141		False	ENST00000626898		False		
ENST00000414141		False	ENST00000628201		False		
ENST00000414141		False	ENST00000626842		False		
ENST00000414141		False	ENST00000629184		False		
ENST00000414141		False	ENST00000630746		False		
ENST00000414141		False	ENST00000627398		False		
ENST00000414141		False	ENST00000457076		False		
ENST00000414141		False	ENST00000625783		False		
ENST00000414141		False	ENST00000625490		False		
ENST00000414141		False	ENST00000626632		False		
ENST00000414141		False	ENST00000631110		False		
ENST00000414141		False	ENST00000625888		False		
ENST00000414141		False	ENST00000629506		False		
ENST00000414141		False	ENST00000630280		False		
ENST00000414141		False	ENST00000415222		False		
ENST00000414141		False	ENST00000628322		False		
ENST00000414141		False	ENST00000626440		False		
ENST00000414141		False	ENST00000628455		False		
ENST00000414141		False	ENST00000626769		False		
ENST00000414141		False	ENST00000594376		False		
ENST00000414141		False	ENST00000627037		False		
ENST00000414141		False	ENST00000629304		False		
ENST00000414141		False	ENST00000625227		False		
ENST00000414141		False	ENST00000599673		False		
ENST00000414141		False	ENST00000629407		False		
ENST00000414141		False	ENST00000612430		False		
ENST00000414141		False	ENST00000630283		False		
ENST00000414141		False	ENST00000598586		False		
ENST00000414141		False	ENST00000629485		False		
ENST00000414141		False	ENST00000601431		False		
ENST00000414141		False	ENST00000629374		False		
ENST00000414141		False	ENST00000420309		False		
ENST00000414141		False	ENST00000434781		False		
ENST00000414141		False	ENST00000612876		False		
ENST00000414141		False	ENST00000415742		False		
ENST00000414141		False	ENST00000457770		False		
ENST00000414141		False	ENST00000416395		False		
ENST00000414141		False	ENST00000625955		False		
ENST00000414141		False	ENST00000366234		False		
ENST00000414141		False	ENST00000630520		False		
ENST00000414141		False	ENST00000626509		False		
ENST00000414141		False	ENST00000599427		False		
ENST00000414141		False	ENST00000597318		False		
ENST00000414141		False	ENST00000432604		False		
ENST00000414141		False	ENST00000421255		False		
ENST00000414141		False	ENST00000422515		False		
ENST00000414141		False	ENST00000413069		False		
ENST00000414141		False	ENST00000627487		False		
ENST00000414141		False	ENST00000627019		False		
ENST00000414141		False	ENST00000458698		False		
ENST00000414141		False	ENST00000603347		False		
ENST00000414141		False	ENST00000604346		False		
ENST00000414141		False	ENST00000413791		False		
ENST00000414141		False	ENST00000416506		False		
ENST00000414141		False	ENST00000442040		False		
ENST00000414141		False	ENST00000627155		False		
ENST00000414141		False	ENST00000626558		False		
ENST00000414141		False	ENST00000630377		False		
ENST00000414141		False	ENST00000601494		False		
ENST00000414141		False	ENST00000602091		False		
ENST00000414141		False	ENST00000594548		False		
ENST00000414141		False	ENST00000600002		False		
ENST00000414141		False	ENST00000601395		False		
ENST00000414141		False	ENST00000629943		False		
ENST00000414141		False	ENST00000415060		False		
ENST00000414141		False	ENST00000596665		False		
ENST00000414141		False	ENST00000609075		False		
ENST00000414141		False	ENST00000625724		False		
ENST00000414141		False	ENST00000437019		False		
ENST00000435813		False	ENST00000420193		False		
ENSG00000270084	GAS5-AS1	False	ENST00000424181		False		
ENST00000451607		False	ENST00000424181		False		
TCONS_l2_00001627		False	ENST00000424181		False		
ENST00000416646		False	ENST00000425385		False		
CUFF.111612.1,CUFF.111612		False	ENST00000425385		False		
CUFF.10791		False	ENST00000428641		False		
ENST00000453790		False	ENST00000429053		False		
ENST00000416970		False	ENST00000429224		False		
ENST00000416970		False	ENST00000450304		False		
ENST00000436596		False	ENST00000429224		False		
ENST00000436596		False	ENST00000450304		False		
ENST00000454935		False	ENST00000429420		False		
ENSG00000277235		False	ENST00000430679		False		
ENSG00000241772		False	ENST00000431985		False		
ENST00000625080		False	ENST00000432910		False		
ENSG00000234235	BOK-AS1	True	ENST00000433036		False		
ENSG00000271384		False	ENST00000433644		False		
ENSG00000271155		False	ENST00000433644		False		
ENSG00000271659		False	ENST00000433644		False		
ENSG00000261334		False	ENST00000436710		False		
ENST00000316786		False	ENST00000436710		False		
ENSG00000275401		False	ENST00000436764		False		
ENSG00000271888	JARID2-DT	False	ENST00000437648		False		
ENST00000366424		False	ENST00000438247		False		
ENST00000366424		False	ENST00000419028		False		
ENSG00000229953	BCAN-AS2	False	ENST00000441272		False		
ENST00000433071		False	ENST00000449339		False		
ENSG00000268858		False	ENST00000449500		False		
ENSG00000268858		False	ENST00000411579		False		
ENST00000608290		False	ENST00000451166		False		
TCONS_l2_00001627		False	ENST00000451607		False		
ENST00000424181		False	ENST00000451607		False		
ENST00000429053		False	ENST00000453790		False		
ENST00000414141		False	ENST00000455541		False		
ENSG00000260021		False	ENST00000456105		False		
ENST00000355358		False	ENST00000456526		False		
ENST00000458727		False	ENST00000456526		False		
TCONS_00006285		False	ENST00000463449		False		
TCONS_00016868		False	ENST00000468244		False		
TCONS_00006285		False	ENST00000472943		False		
ENST00000463449		False	ENST00000472943		False		
ENSG00000260572	PPM1L-DT	False	ENST00000473595		False		
ENSG00000260572	PPM1L-DT	False	ENST00000602890		False		
ENSG00000270103		False	ENST00000483436		False		
ENSG00000242125	SNHG3	True	ENST00000483436		False		
ENSG00000272933	TRIM8-DT	False	ENST00000492465		False		
ENST00000517961		False	ENST00000499642		False		
ENST00000513868		False	ENST00000502463		False		
ENST00000411630		False	ENST00000503051		False		
ENSG00000279469		False	ENST00000503470		False		
ENSG00000254024		False	ENST00000517910		False		
ENSG00000282021		False	ENST00000518481		False		
ENSG00000261437	LINC02894	False	ENST00000523011		False		
ENST00000533004		False	ENST00000524808		False		
ENSG00000278376		False	ENST00000526453		False		
CUFF.35329		False	ENST00000526605		False		
ENST00000524808		False	ENST00000529743		False		
ENST00000524808		False	ENST00000533004		False		
ENSG00000254144		False	ENST00000533004		False		
ENSG00000249348	UGDH-AS1	False	ENST00000533736		False		
ENSG00000177340	FLJ13224	False	ENST00000537346		False		
TCONS_00020073		False	ENST00000538355		False		
ENST00000558342		False	ENST00000544685		False		
ENST00000558342		False	ENST00000558687		False		
ENSG00000277895		False	ENST00000546135		False		
ENST00000456105		False	ENST00000553157		False		
ENST00000558575		False	ENST00000555909		False		
ENST00000558575		False	ENST00000555106		False		
ENST00000544685		False	ENST00000558342		False		
ENST00000558687		False	ENST00000558342		False		
CUFF.65860		False	ENST00000558499		False		
CUFF.70414		False	ENST00000560208		False		
ENSG00000283689		False	ENST00000560208		False		
ENSG00000283689		False	ENST00000560487		False		
ENSG00000274751		False	ENST00000561649		False		
ENSG00000236336	CDYL-AS1	False	ENST00000563079		False		
ENSG00000268375		False	ENST00000563228		False		
ENSG00000261427		False	ENST00000568032		False		
ENSG00000275441		False	ENST00000568183		False		
ENSG00000260625	RUSF1-DT	False	ENST00000569291		False		
ENSG00000275542		False	ENST00000571724		False		
ENSG00000275966		False	ENST00000571724		False		
ENST00000573220		False	ENST00000573042		False		
ENST00000573042		False	ENST00000573220		False		
ENSG00000277597		False	ENST00000574306		False		
ENSG00000274213		False	ENST00000576871		False		
ENSG00000280351		False	ENST00000577066		False		
ENSG00000177337	DLGAP1-AS1	True	ENST00000579007		False		
ENSG00000262001	DLGAP1-AS2	True	ENST00000579007		False		
ENSG00000279689		False	ENST00000580790		False		
ENSG00000279689		False	ENST00000415917		False		
ENSG00000279088		False	ENST00000580790		False		
ENSG00000279088		False	ENST00000415917		False		
ENSG00000265702		False	ENST00000581596		False		
CUFF.78585		False	ENST00000581596		False		
ENSG00000263798		False	ENST00000582787		False		
ENST00000584428		False	ENST00000582787		False		
ENST00000582787		False	ENST00000584428		False		
ENST00000397381		False	ENST00000589310		False		
ENSG00000273702		False	ENST00000589740		False		
ENSG00000285583		False	ENST00000590065		False		
ENSG00000276728		False	ENST00000591361		False		
ENSG00000224505	HEXIM2-AS1	False	ENST00000591361		False		
ENSG00000267751	BSG-AS1	False	ENST00000591866		False		
ENSG00000224152	BAZ2B-AS1	False	ENST00000607836		False		
ENST00000412643		False	ENST00000608290		False		
ENSG00000248774		False	ENST00000609153		False		
ENSG00000248774		False	ENST00000608794		False		
ENSG00000248774		False	ENST00000608892		False		
TCONS_00028260		False	ENST00000615180		False		
TCONS_00028260		False	ENST00000618678		False		
TCONS_00028260		False	ENST00000433121		False		
TCONS_00028260		False	ENST00000622414		False		
CUFF.65860		False	ENST00000617440		False		
ENSG00000227431	CSE1L-DT	False	ENST00000620594		False		
ENSG00000227431	CSE1L-DT	False	ENST00000623640		False		
ENSG00000227431	CSE1L-DT	False	ENST00000618800		False		
ENST00000492465		False	ENST00000625129		False		
ENSG00000272933	TRIM8-DT	False	ENST00000625129		False		
ENSG00000273199		False	ENST00000625189		False		
ENSG00000273199		False	ENST00000624086		False		
ENST00000366314		False	STRG.24527		False		
ENSG00000260879		False	STRG.2925		False		
ENSG00000280186		False	STRG.2925		False		
ENSG00000229666	MAST4-AS1	False	STRG.49017		False		
ENSG00000271966	ARFGEF1-DT	False	STRG.61436		False		
ENST00000418270		False	STRG.6214		False		
ENST00000355358		False	STRG.6214		False		
ENST00000458727		False	STRG.6214		False		
ENSG00000259943	ZMPSTE24-DT	False	TCONS_00001468		False		
ENSG00000273382	TMEM167B-DT	False	TCONS_00001623		False		
ENSG00000260360		False	TCONS_00001737		False		
CUFF.13275		False	TCONS_00001771		False		
TCONS_00004186		False	TCONS_00003617		False		
TCONS_00003617		False	TCONS_00004186		False		
ENSG00000234028	EIF2AK3-DT	False	TCONS_00004327		False		
ENSG00000234028	EIF2AK3-DT	False	TCONS_00005195		False		
ENSG00000234028	EIF2AK3-DT	False	TCONS_00005196		False		
ENST00000433036		False	TCONS_00004641		False		
ENST00000463449		False	TCONS_00006285		False		
ENSG00000271788		False	TCONS_00009934		False		
ENST00000513771		False	TCONS_00010589		False		
ENSG00000261189	DSP-AS1	False	TCONS_00011672		False		
ENSG00000261189	DSP-AS1	False	TCONS_00011673		False		
ENSG00000261189	DSP-AS1	False	TCONS_00011674		False		
ENSG00000261189	DSP-AS1	False	TCONS_00012412		False		
TCONS_00011816		False	TCONS_00011815		False		
CUFF.167600		False	TCONS_00011980		False		
ENSG00000272476		False	TCONS_00012566		False		
ENSG00000234006	DDX39B-AS1	False	TCONS_00012692		False		
ENSG00000273117	INSIG1-DT	False	TCONS_00013649		False		
ENSG00000272686	WASL-DT	False	TCONS_00013943		False		
ENST00000424887		False	TCONS_00017355		False		
ENST00000424887		False	TCONS_00017356		False		
ENSG00000279088		False	TCONS_00018537		False		
ENST00000538355		False	TCONS_00020073		False		
ENSG00000279951		False	TCONS_00021710		False		
STRG.24527		False	TCONS_00024749		False		
ENSG00000267871	ZNF460-AS1	False	TCONS_00027635		False		
ENSG00000267493	CIRBP-AS1	False	TCONS_00027655		False		
ENSG00000267493	CIRBP-AS1	False	TCONS_00027154		False		
ENSG00000274173	LINC02967	False	TCONS_00028139		False		
TCONS_00028557		False	TCONS_00028182		False		
TCONS_00028182		False	TCONS_00028557		False		
ENST00000424181		False	TCONS_l2_00001627		False		
ENST00000451607		False	TCONS_l2_00001627		False		
ENST00000432994		False	TCONS_l2_00006056		False		
ENSG00000261420	MPC1-DT	False	TCONS_l2_00024520		False		
